xAcc, yAcc, zAcc, xGyro, yGyro, zGyro, steeringPercent, acceleratorPercent, coures, targetCourse
8808,-5712,13932,-476,5812,2767,10,-2,0,0
8684,-5748,13880,151,-5188,-6220,10,-2,0,0
2560,-1148,13044,-2647,-4094,-17349,10,-2,0,0
-2364,-2584,14112,-787,-1177,-13894,10,-2,0,0
-548,-1104,20220,5510,-2809,-11630,10,-2,0,0
-2812,5308,11012,-714,-947,-7443,10,0,0,0
18524,-25632,32767,1203,-10018,-32768,10,0,0,0
7128,-20472,12244,3435,-13333,-32768,10,0,0,0
11592,1220,12240,-1105,-7602,-32768,10,-2,0,0
13216,-1336,-672,-7404,-4596,-32768,10,0,0,0
1316,4700,11920,-7418,206,-32768,10,-2,0,0
-2056,4968,7656,-7404,5615,-32768,10,-2,0,0
-3868,12732,11064,-6753,10075,-17717,10,-2,0,0
-5576,13096,17288,-3836,11135,-824,10,-2,0,0
-19980,29568,29076,7111,-4586,904,10,-2,0,0
2416,1112,8852,4918,-8033,7712,10,-2,0,0
-4612,-704,7844,1477,5593,8634,10,-2,0,0
-1300,3308,20520,-2358,9807,12957,10,0,0,0
232,-1060,10688,-1694,1001,12254,10,0,0,0
-648,-1852,12052,1918,793,10852,10,0,0,0
-22420,32767,7920,6618,6656,32767,10,0,0,0
-12772,16820,8984,-2343,7345,32767,10,-2,0,0
-13464,11996,18984,-5691,2015,32767,10,0,0,0
-6624,-548,15000,2945,-2800,32767,10,0,0,0
-3284,-7200,12888,2743,2230,32767,10,-2,0,0
4952,-11668,14348,45,66,32767,10,-2,0,0
7692,-10012,12756,868,27,18584,10,-2,0,0
784,13056,-3008,-1179,1841,7259,10,-2,0,0
13404,-7076,10712,1721,-4561,-15379,10,-2,0,0
10444,-4028,13120,-5714,-1409,-32768,10,-2,0,0
6936,6264,22480,-6549,3728,-27041,10,-2,0,0
-3180,2928,15580,5358,-8727,-18678,10,-2,0,0
-6244,8704,15988,13572,-5723,-7773,10,0,0,0
-3088,2664,6640,1538,-3905,-2552,10,0,0,0
-4404,-16648,30060,4288,-6212,-32768,10,0,0,0
300,-11744,11540,1772,-10731,-32768,10,0,0,0
5120,-3340,12676,-5376,-9186,-32768,10,0,0,0
12140,-2828,9412,-7619,-2789,-32768,10,-2,0,0
8752,-3024,6944,-5895,5268,-32768,10,-2,0,0
-2328,6120,16400,-2675,5622,-32768,10,-2,0,0
-4232,12640,14252,-753,2529,-25871,10,-2,0,0
-3956,12404,9692,1014,-1605,-11069,10,-2,0,0
-4568,12476,12368,511,2189,-793,10,0,0,0
-5180,13788,13112,-89,849,6349,10,-2,0,0
-2140,6916,11284,-1229,2113,12986,10,-2,0,0
-2396,-1456,10140,-3897,5490,19103,10,-2,0,0
-432,-3208,16628,-3077,5303,17977,10,0,0,0
572,-2840,15676,1592,-273,12382,10,-2,0,0
-1344,-956,13552,3107,-1937,6966,10,0,0,0
-1908,-416,12956,502,-1597,4523,10,0,0,0
-27872,32767,-1244,7290,5962,32767,10,0,0,0
-9364,19288,6520,-3980,7526,32767,10,-2,0,0
-3296,6692,13304,-7986,8598,32767,10,-2,0,0
-7972,3024,9412,1801,2464,32767,10,0,0,0
-2052,-7088,10572,3426,-2156,32767,10,0,0,0
3344,-8652,13772,1413,-377,30982,10,0,0,0
8048,-10048,14560,4399,-4444,18995,10,0,0,0
9016,-8144,9120,2247,2394,8129,10,0,0,0
11160,-10132,16500,-564,1803,-4575,10,-2,0,0
2756,-88,17636,-2125,-4714,-17173,10,-2,0,0
-2832,-4480,12480,-4520,-3274,-12780,10,-2,0,0
-2612,1524,13380,5371,-1859,-12115,10,-2,0,0
-1144,540,10004,7616,-3070,-8647,10,-2,0,0
-19560,-16524,32767,345,-21583,-32768,10,-2,0,0
-3448,-5020,17856,-554,-18657,-32768,10,-2,0,0
5204,-3244,9392,-6802,-10269,-32768,10,-2,0,0
13168,-8384,6892,-12396,-4659,-32768,10,0,0,0
10520,-3812,9192,-7908,2982,-32768,10,-2,0,0
1684,4620,6368,-4470,8866,-32768,10,0,0,0
-248,7956,8968,-4530,15438,-13723,10,0,0,0
-7916,24416,31412,-1289,11461,1029,10,-2,0,0
-15888,32767,14132,15621,-17716,1863,10,-2,0,0
-3580,6792,2456,-2975,-1348,19088,10,0,0,0
-3480,-3652,4304,-3242,13964,19661,10,-2,0,0
-80,-4616,24772,-5909,12835,17563,10,-2,0,0
1096,-4416,10816,1271,-14,11119,10,-2,0,0
-6664,7892,13220,5169,373,4423,10,-2,0,0
-5684,4564,9852,-6852,9650,32767,10,-2,0,0
-11036,18064,32767,-8065,670,32767,10,0,0,0
-9112,18956,14260,-651,-32,32767,10,0,0,0
-32768,-32768,29268,-20840,31796,32767,10,0,0,0
7592,6356,14744,6831,13264,32767,10,0,0,0
-8984,-4476,-6588,14989,1806,32767,10,0,0,0
-4316,-11244,14564,35,-8128,32767,10,0,0,0
12740,-21608,22084,-2296,-22062,20297,10,0,0,0
18804,-15704,-8296,-4805,-10626,-21103,10,0,0,0
31780,5208,23876,-6730,21168,-28543,10,0,0,0
4524,-4768,15420,-2775,-3573,-22190,10,0,0,0
-5620,1808,20308,1857,-21173,-18386,10,0,0,0
-7868,-5132,-2232,6508,4541,-21144,10,0,0,0
952,3672,14992,4999,-8665,-17303,10,-1,0,0
-32768,-32768,22632,13170,-4269,-22909,10,-1,0,0
-1180,-13368,7044,-885,-12794,-32768,10,-1,0,0
23672,-2832,2196,-2842,-5448,-32768,10,-1,0,0
11128,-5752,2552,-9223,-2110,-32768,10,-1,0,0
-2756,2372,16728,-8018,1742,-32768,10,0,0,0
-9876,3420,18064,-7305,-3076,-32768,10,0,0,0
368,4364,9372,-2368,220,-32768,10,0,0,0
1452,10292,6592,-676,7505,-15724,10,0,0,0
-9288,16184,21872,648,6836,-1056,10,-1,0,0
-5032,15080,18204,1291,-3264,7649,10,0,0,0
-7016,9412,10060,4256,-3022,12653,10,0,0,0
-4268,5512,9308,3242,3667,15906,11,-2,0,0
-292,1148,13864,-5099,6190,18780,11,-2,0,0
-1068,-3564,13760,-4169,4448,16320,11,0,0,0
-1024,-5976,16580,-98,1999,10327,11,0,0,0
-880,-2516,15068,1668,-1038,4245,11,0,0,0
-1700,-1348,12520,448,-628,203,11,0,0,0
-180,15236,18828,4563,5257,29055,11,0,0,0
-7028,14840,8996,-2569,5483,32712,11,0,0,0
-3780,7584,11444,-7653,5283,32767,11,0,0,0
-3224,7232,15000,-1076,5445,32767,11,0,0,0
4348,-4172,10212,-742,6045,32767,11,0,0,0
15412,-12200,15696,449,4665,32767,11,0,0,0
940,-1416,5452,5897,-4573,32767,11,0,0,0
7292,-10072,15668,391,-2058,32767,10,-1,0,0
3820,-12460,9184,3822,349,21362,10,0,0,0
5264,372,27820,5216,-3576,7002,10,0,0,0
-1072,-4480,11964,5317,-11744,-7951,10,-1,0,0
-6688,1260,9508,277,-4526,-15625,10,0,0,0
-588,840,12236,922,1145,-13329,10,-1,0,0
-32768,-30096,20692,1274,-3087,-22250,10,-1,0,0
-5356,-15248,624,-3988,-9029,-32768,10,-1,0,0
-600,-9836,6224,-6999,-3734,-32768,10,-1,0,0
4000,-4232,20832,-5469,-4525,-32768,10,0,0,0
4956,-36,13232,-4677,-7479,-32768,10,0,0,0
364,5460,7548,-5815,-5746,-32768,10,0,0,0
7284,7780,2560,-6244,3855,-32768,10,0,0,0
-2184,21648,14868,-959,10516,-22918,10,-2,0,0
-5480,19244,21160,3186,-3703,2181,10,-2,0,0
-3108,9748,9572,-1490,-2206,17007,10,-2,0,0
-5596,-168,52,-7975,8744,23433,10,0,0,0
1324,1168,32767,-9798,14068,28434,10,-2,0,0
-336,-5508,12688,415,-307,26299,10,-2,0,0
532,-7736,16848,4566,-797,17739,10,0,0,0
3660,-1556,11760,5644,67,8674,10,0,0,0
1016,7704,14980,4162,-538,32767,10,0,0,0
-2504,15696,6912,-2170,6998,32767,10,0,0,0
-7180,5544,12556,-8448,2487,32767,10,-2,0,0
-5452,4520,12644,2187,4132,32767,10,0,0,0
19584,-18652,12456,2274,7598,32767,10,0,0,0
7888,-7176,15044,3291,1663,32767,10,-2,0,0
4860,-4908,13680,4168,-9588,32339,10,0,0,0
-3832,13908,-504,-460,-6570,19211,10,-2,0,0
-480,-14788,11664,8672,-11490,-2276,10,-2,0,0
-3048,-4252,10100,5148,1750,-16505,10,-2,0,0
2904,4596,11144,-2378,-1499,-13505,10,0,0,0
-4756,4944,13148,-4447,276,-8006,10,0,0,0
-2344,1936,12376,-3454,3916,-197,10,-2,0,0
12540,-3788,21184,-1263,-11681,-32768,10,-2,0,0
-3788,-12996,10956,3925,-11230,-32768,10,-2,0,0
3500,76,8872,-1867,-5694,-32768,10,0,0,0
21664,-3700,4492,-1671,-1886,-32768,10,0,0,0
2700,-4940,11772,-7832,-441,-32768,10,-2,0,0
-6892,-568,11304,-2051,86,-32768,10,0,0,0
-3688,7596,12328,-2218,362,-31500,10,0,0,0
-6028,13644,14664,-1820,1578,-19570,10,0,0,0
-6428,12284,12144,1000,290,-11763,10,0,0,0
-3452,10276,10988,73,-16,-1441,10,0,0,0
-2080,1036,12228,-1864,3994,4511,10,0,0,0
-9960,11080,9756,-4253,5598,5538,10,0,0,0
4320,3784,26544,-7558,12724,31635,10,0,0,0
-10264,13488,14292,-4946,4572,32767,10,-2,0,0
-9380,7468,18276,-6963,5184,32767,10,-2,0,0
-9464,5728,14400,3274,652,32767,10,-2,0,0
-3060,-1300,16240,7539,-2873,32767,10,-2,0,0
624,-9616,11100,4607,-5926,30326,11,-2,0,0
11460,-14724,15264,-260,438,16924,11,-2,0,0
30384,30644,32767,2654,9664,30283,11,0,0,0
8,-8900,-10964,5525,-6805,17633,11,0,0,0
-3416,3328,29236,-2184,-10536,-912,11,0,0,0
-7504,-11068,4664,2819,-6427,-11414,11,0,0,0
-4356,1220,10660,7128,-4962,-15914,11,-2,0,0
-1740,1416,3692,-101,3267,-15815,11,0,0,0
7248,-856,18152,-10164,8660,-14183,11,0,0,0
-14660,-10380,25288,-4382,-15825,-32768,11,0,0,0
-5436,-11252,13416,2690,-16501,-32768,11,0,0,0
3276,-2888,11680,-7747,-10817,-32768,11,0,0,0
10724,-3280,14036,-6738,-5713,-32768,10,0,0,0
2704,-4620,11392,-6455,4329,-32768,10,-2,0,0
-2716,4632,12568,-5204,5531,-32768,10,-2,0,0
-3628,9928,9852,-4377,4483,-20138,10,-2,0,0
-4068,12976,10440,-1861,5114,-4528,10,-2,0,0
-12616,16628,21856,2860,2450,2836,10,-2,0,0
-2980,10904,10860,2778,-4288,4432,10,-2,0,0
-7040,6828,10796,3950,-1619,6531,10,0,0,0
-2032,144,8224,-1764,4696,9725,10,-2,0,0
-100,-724,20152,-4568,6755,10516,10,-2,0,0
-1320,-3324,13812,-2231,1212,7462,10,0,0,0
1488,5564,14404,684,3200,19190,10,0,0,0
-1760,8688,20888,3740,1702,32767,10,-2,0,0
-4804,2516,13348,1427,5042,32767,10,-2,0,0
-7016,2748,10604,-90,-1353,32767,10,-2,0,0
-6376,2452,13512,5543,2544,32767,10,-2,0,0
-4976,-2760,12012,3150,-354,32767,10,-2,0,0
4940,-10976,11608,103,178,24604,10,-2,0,0
6160,-9508,15560,5003,1125,15783,10,-2,0,0
6000,-8580,12528,3278,-3867,5584,10,0,0,0
14456,-2988,16212,-191,1550,-2578,10,0,0,0
4372,-4440,15964,2385,-3816,606,10,-2,0,0
-2012,628,14108,3171,-5295,2163,10,0,0,0
2776,-4932,11332,1609,-2424,1426,10,0,0,0
-17068,-3824,24448,-2578,-8511,-30079,10,-2,0,0
6028,-8188,3584,334,-5462,-32768,11,-2,0,0
2012,-3980,13964,-7134,-5683,-32768,11,-2,0,0
6904,-3972,17108,-5080,-2491,-32768,11,-2,0,0
10536,-4972,13288,-7161,-1555,-32768,11,-2,0,0
716,2180,17408,-5168,1325,-32768,11,0,0,0
2124,6000,8340,-6030,3602,-30572,11,0,0,0
-3616,7728,13040,-7291,8720,-11282,11,0,0,0
-7564,11552,24660,-2613,9327,-1710,11,0,0,0
-3732,14184,12236,3214,-1038,715,11,-2,0,0
-5312,12864,9852,8602,-6369,3099,11,0,0,0
-1756,2996,6040,-2566,3910,12384,11,-2,0,0
-1580,-2112,17656,-6216,8130,13050,11,-2,0,0
232,-4128,14296,-2379,2090,9469,11,-2,0,0
752,-4176,12448,1984,-461,4996,10,-2,0,0
-1436,-2716,12276,4522,-2239,2828,10,-2,0,0
-1608,1368,11948,1311,-1752,3068,10,-2,0,0
-8384,13232,8920,1486,544,7624,10,-2,0,0
2916,404,9116,-2996,854,15040,10,0,0,0
-4732,-2132,17324,-1213,548,19131,10,0,0,0
-1816,-156,14428,2013,1511,19410,10,-2,0,0
1272,-1976,15236,1026,-400,17448,10,-2,0,0
1284,-6232,12924,1234,730,14396,10,-2,0,0
-1436,-1616,15504,2707,-3507,9369,10,-2,0,0
-1404,-1328,11940,6074,-2584,7904,10,-2,0,0
-1324,-12,13696,4742,-3282,5417,10,0,0,0
-1964,-1012,11360,2590,-1809,3155,10,0,0,0
13916,-16924,16108,-101,-3493,-18309,10,-2,0,0
472,-6696,12032,242,-8081,-23582,10,-2,0,0
3772,-4236,6420,-3758,-1048,-31035,10,-2,0,0
1200,-4168,12876,-5143,3896,-31123,10,-2,0,0
2600,-2524,15372,-1712,-2929,-31922,10,-2,0,0
1600,1492,10812,-2972,-3778,-25881,10,-2,0,0
2696,1504,11948,-3824,1674,-13021,10,-2,0,0
2056,2348,12056,-2679,4271,-488,10,0,0,0
-8748,5664,18132,-814,1558,7367,10,0,0,0
-13276,8200,19460,5854,-4604,4023,10,0,0,0
-5124,10476,9236,5737,-3253,5002,10,-2,0,0
-2144,7208,3920,-2094,2674,11586,10,0,0,0
-5632,3432,12224,-764,9768,13502,10,-2,0,0
-304,-512,20212,-8099,9896,12201,10,-2,0,0
716,-3688,14552,-2967,2238,9341,10,-2,0,0
-444,-2920,13364,2511,-692,5311,10,-2,0,0
-1384,1452,13732,1497,-1154,4880,10,-2,0,0
-5864,16084,12800,1418,599,27396,10,-2,0,0
1736,-1192,9016,-4816,9338,32767,10,0,0,0
-2868,2696,17444,-3280,498,32767,10,0,0,0
-5616,5356,13612,7851,-1620,32767,10,0,0,0
-2556,1316,13580,4143,920,30288,10,0,0,0
-440,-11700,15808,-1276,513,22850,10,-2,0,0
3332,-13480,16156,-112,2771,15586,10,-2,0,0
4560,-5444,11900,2813,1671,7862,10,-2,0,0
7128,-2284,11300,1269,-2606,984,10,-2,0,0
3980,-3812,17076,1976,-10322,-9509,10,-2,0,0
-3972,-6036,16084,684,-12891,-14103,10,0,0,0
1248,-7912,14980,3870,-8349,-26043,10,0,0,0
160,-2364,12292,-3277,-4327,-30423,10,-2,0,0
-3956,-956,17648,-6928,1737,-32163,10,-2,0,0
1044,-1840,14348,-7728,3953,-32033,10,0,0,0
1464,-4452,15056,-7395,2484,-31717,10,-2,0,0
6884,-7576,10052,-7193,4656,-26896,10,-2,0,0
4960,-512,12588,-6782,7634,-17656,10,-2,0,0
1492,1176,16684,-6349,6838,-8377,10,0,0,0
-2408,3164,14828,-1853,-4129,-4985,10,0,0,0
3108,4224,9728,-1173,504,-2015,10,0,0,0
-1512,3808,11544,-3137,5092,6102,10,-2,0,0
-6160,720,16536,2595,-4321,3202,10,0,0,0
-2744,3952,9904,1499,2185,5068,10,0,0,0
-16664,1060,23960,8474,-10031,-2398,10,0,0,0
-5396,3740,10496,10272,-9136,-12431,10,0,0,0
544,5644,10056,4773,-1047,-5912,10,0,0,0
200,3312,7808,3254,531,-4526,10,-2,0,0
-4884,324,15704,-1027,-3488,3313,10,-2,0,0
-7296,-888,16916,-770,-4622,4830,10,0,0,0
-84,4968,12056,-1417,2687,8568,10,0,0,0
-7472,-524,11612,-1514,5613,11014,10,0,0,0
-5824,2508,10984,-2969,5931,9004,10,0,0,0
-4100,6808,10764,-6377,11283,18034,10,-2,0,0
-8908,15984,15960,-2861,5691,28346,10,0,0,0
480,1588,14304,-11766,11982,32767,10,0,0,0
5572,7420,340,-4149,13476,32767,10,0,0,0
712,-228,12232,-4632,17057,32767,10,0,0,0
-15656,3740,24892,-190,15006,32767,10,-2,0,0
-9480,-3884,9304,6170,28488,32767,10,0,0,0
548,-17136,17612,7638,15688,32102,10,0,0,0
11876,-10184,12936,6677,-812,6686,10,0,0,0
11604,-1756,11304,3261,-11303,-9171,10,0,0,0
19600,-5760,11196,160,-20445,-22225,10,0,0,0
19376,-3140,16800,-1961,-26715,-32768,10,-2,0,0
7108,-3504,13704,3209,-32768,-30946,10,-2,0,0
14152,-6336,32767,-614,12460,-17177,10,-2,0,0
-22688,-13072,19824,5861,-30008,-32768,10,0,0,0
-32768,10612,2244,4954,9173,-32768,10,0,0,0
-6860,-2480,-2764,-13722,-873,-32768,10,0,0,0
-4500,-9420,7484,-8786,11179,-32768,10,0,0,0
-6976,-664,24208,-6606,1731,-32768,10,0,0,0
-2192,484,21660,-656,-996,-32768,10,-2,0,0
-6248,10200,16280,2894,-2897,-29973,10,0,0,0
2952,820,9528,-4200,-2024,-16562,10,0,0,0
1292,-1696,2352,-6727,6266,-4571,10,-2,0,0
-5400,5284,17580,-6634,13283,2550,10,0,0,0
-8344,21232,20416,2392,-1838,3096,10,-2,0,0
-5008,8524,8364,5731,-4572,4746,10,-2,0,0
-1312,-520,6216,-3714,7801,14389,10,-2,0,0
-252,-5784,18600,-7020,3177,8229,10,-2,0,0
-18088,21476,7520,8165,-1368,13643,10,-2,0,0
-6220,13940,1348,250,4261,32767,10,-2,0,0
5148,-996,10772,-6098,5598,32767,10,-2,0,0
-7616,5724,15796,2805,-1822,32767,10,-2,0,0
5748,-1244,18736,6157,13,32767,10,-2,0,0
3720,-12308,13364,4453,1038,32767,10,-2,0,0
2844,-4068,14244,-1396,1133,32767,10,0,0,0
3112,-9900,15612,2733,264,32255,10,0,0,0
6116,-11640,11312,2613,-2622,23409,10,0,0,0
3320,-9040,12164,3979,-4723,10935,10,0,0,0
716,-4320,12796,2570,-698,418,10,-2,0,0
1588,1460,13644,4592,-3876,-2973,10,0,0,0
-1576,1640,10924,1274,-3487,-370,10,0,0,0
-1768,-868,13332,-613,964,384,10,-2,0,0
-1424,-576,27276,884,-16407,-32768,10,0,0,0
-3828,-13304,13568,1092,-8915,-32768,10,0,0,0
-2088,-5920,13312,-4606,-8331,-32768,10,0,0,0
3680,-6680,10452,-5075,-7273,-32768,10,0,0,0
12304,528,12504,-5223,1357,-32768,10,0,0,0
-3496,-8756,8336,-14945,12326,-32768,10,-2,0,0
-6108,3580,11960,-13822,8419,-32768,10,0,0,0
-1204,13416,11256,-2273,4843,-32768,10,0,0,0
-7596,24628,19284,9057,-4949,-13825,10,0,0,0
-2176,8724,11092,5972,-6998,4305,10,-2,0,0
-3396,2604,7752,-2341,2385,11655,10,-2,0,0
-2540,1508,10964,-8563,9550,13056,10,0,0,0
-424,-5016,25668,-5473,8757,15981,10,-2,0,0
2744,-4096,11484,5230,-2442,12396,10,-2,0,0
-716,-4652,11732,5985,-2249,5005,10,0,0,0
-8088,19636,18872,6388,1400,18823,10,0,0,0
-2772,5800,8168,-3665,5213,26980,10,-2,0,0
-6328,6608,14220,-2067,1726,31034,10,-2,0,0
-2968,3536,10724,3370,-96,32767,10,-2,0,0
-8040,1660,16116,6017,-3309,31832,10,0,0,0
-3708,-2396,6932,1789,-2488,26888,10,-2,0,0
2360,-5148,7988,-480,367,21831,10,-2,0,0
1780,-4084,11128,973,2745,17834,10,-2,0,0
4624,-8660,16588,2096,-582,13477,10,-2,0,0
18964,-12348,15124,3208,-3165,5558,10,-2,0,0
2024,-1420,16636,3378,-16565,-15214,10,-2,0,0
-1184,-8852,9520,5285,-6785,-19733,10,-2,0,0
4576,-7032,5640,-617,-8505,-30349,10,-2,0,0
5172,-2900,6312,-6472,-103,-32768,10,-2,0,0
-18628,-5624,22152,-7340,1504,-32432,10,-2,0,0
3716,-1132,20964,-51,-7950,-32768,10,0,0,0
5632,-2940,10668,-6815,-3626,-32272,10,0,0,0
-872,7016,15584,-5117,2841,-17458,10,0,0,0
-2644,9400,9192,-11211,7143,-4791,10,0,0,0
-5892,10284,11364,-12651,9606,7316,10,-2,0,0
-4924,7084,14704,-13652,8589,13961,10,0,0,0
-8444,-980,32767,-11481,2973,15737,10,0,0,0
-3480,4040,11100,-10791,-4539,16038,10,-2,0,0
-3688,1888,13624,-11971,1247,18045,10,-2,0,0
-2692,312,15364,-13234,1537,18551,10,0,0,0
-2132,-1044,14744,-13592,-1274,18810,10,0,0,0
-1440,-2588,11628,-13118,735,17784,10,0,0,0
8,-4348,12368,-11593,3436,15469,10,0,0,0
372,-8992,12896,-5948,2045,7920,10,-2,0,0
-304,-7028,12596,662,-2175,-827,10,0,0,0
140,-4980,10176,5636,-5019,-7086,10,0,0,0
688,-3552,7984,8418,-7046,-9705,10,-2,0,0
2324,-4760,5536,10489,-8590,-9565,10,-2,0,0
2300,-4820,3608,13214,-8558,-8840,10,-2,0,0
2080,-4632,2100,14313,-7759,-8163,10,-2,0,0
2192,-4888,844,15469,-4438,-6760,10,-2,0,0
-11716,-11540,-9864,32767,29098,-2294,10,-2,0,0
3880,-5824,7236,32767,-17673,-6843,10,-2,0,0
6960,7600,5064,-48,-32768,4515,10,0,0,0
-12024,-4280,-656,5022,15922,2478,10,0,0,0
5476,-3464,19152,-16719,11297,8122,10,0,0,0
-1628,-928,32767,-9942,16522,3186,10,0,0,0
-5848,2936,11324,-6030,-9224,-664,10,-2,0,0
-2468,7420,13984,-10226,-4541,-3081,10,-2,0,0
-544,1400,11184,-11564,-3266,-746,10,-2,0,0
-476,-3692,15180,-6550,3539,2932,10,-2,0,0
-2108,-2132,10484,-7969,262,3825,10,-2,0,0
-4360,2592,2044,36,2303,6855,10,-2,0,0
-7176,5172,-6344,12432,7018,13465,10,0,0,0
-1044,-18804,22384,32767,-5774,5400,10,0,0,0
5108,2928,13724,13214,-6100,4905,10,0,0,0
3776,776,32767,8451,-15293,6024,10,0,0,0
-4640,2916,7904,-2706,882,4218,10,-2,0,0
-6996,-5484,568,-1128,8785,3901,10,-2,0,0
4528,1060,22388,-7754,5610,-1916,10,-2,0,0
1220,-1628,15668,3355,-4653,-1870,10,-2,0,0
-3908,904,10520,3228,-2314,113,10,0,0,0
-1220,184,12904,-5,-1583,262,10,-2,0,0
-1320,72,12352,-343,908,22,10,-2,0,0
-848,-512,14092,-500,1081,-22,10,-2,0,0
-2500,1652,3516,5348,-487,1324,10,0,0,0
20,596,10724,7871,-8662,1836,10,0,0,0
-3868,-724,9320,664,689,3090,10,-2,0,0
-784,36,15188,-1667,2254,2572,10,0,0,0
-1196,-1640,13312,-1851,952,1367,10,0,0,0
-1332,216,13404,-2657,871,-316,10,-2,0,0
-1164,-256,12588,-1551,796,254,10,-2,0,0
-1052,-180,13400,-98,227,104,10,-2,0,0
-1292,-224,13200,-47,110,171,10,-2,0,0
-1416,-288,13380,186,-348,211,10,-2,0,0
-4092,3232,12028,-362,738,1506,10,-2,0,0
-964,1048,11404,-4879,4477,6762,10,0,0,0
-1728,1132,16824,-4205,4191,9185,10,-2,0,0
-1732,1272,12960,1634,1086,12658,10,-2,0,0
2420,-7456,23188,9893,-9818,-1105,10,-2,0,0
-4068,4620,7328,5236,-3352,-3185,10,-2,0,0
-4420,-548,9460,-5957,449,2505,10,-2,0,0
-1904,-704,14380,-11807,6993,1178,10,-2,0,0
-948,-1468,14804,-16698,8276,-449,10,0,0,0
400,-3200,25196,-9551,-91,-1942,10,0,0,0
-476,-4428,15288,-10393,-3614,-3744,10,-2,0,0
-1452,-2576,15024,-9556,-4549,-4926,10,-2,0,0
-964,-1628,15828,-8862,-5060,-5196,11,-2,0,0
-1676,-2108,13228,-8727,-4857,-5031,11,0,0,0
-1688,-2240,12764,-8303,-2632,-5075,11,0,0,0
-1756,-1980,11672,-6954,-784,-4904,11,0,0,0
-1596,-1428,10784,-5208,4,-4408,11,-2,0,0
-1824,-336,8988,-2972,-478,-3084,11,-2,0,0
-1668,616,7004,-485,-2064,-993,11,-2,0,0
-1168,404,4852,333,-1514,893,11,-2,0,0
-604,-720,3060,994,2067,2372,11,-2,0,0
372,-1984,2276,770,7089,3032,11,-2,0,0
-5540,-6156,-30060,5583,19687,3114,11,-2,0,0
900,-10100,32767,32767,-15709,-9291,11,-2,0,0
-3028,488,-14308,27435,-9292,-5488,11,-2,0,0
16228,12268,32767,32767,-16277,-9267,10,-2,0,0
-10520,16744,-5232,13062,-13827,1842,10,-2,0,0
-2508,3744,19684,-12403,-3426,5256,10,-2,0,0
-2088,-8696,10792,-16576,11906,79,10,-2,0,0
-1012,-7880,16076,-20512,12664,-4828,10,-2,0,0
1352,-1720,29988,-8612,-6295,-2909,10,0,0,0
936,1380,14984,-12433,-7693,-591,10,0,0,0
-1312,1600,13856,-9542,-3661,3420,10,0,0,0
-1052,1120,16956,-5421,-2637,6789,10,0,0,0
-1372,40,15360,-1628,-5199,8789,10,0,0,0
-1608,-1252,10656,783,-6410,8492,10,-2,0,0
-2228,-948,6628,2061,-3545,6730,10,-2,0,0
-2192,80,5244,2988,-520,5935,10,-2,0,0
-1868,-32,2268,4422,-579,5661,10,-2,0,0
-1752,-640,204,5189,-418,4730,10,-2,0,0
-1332,-2200,-848,3373,1226,3008,10,0,0,0
-816,-3000,-516,42,5292,1093,10,0,0,0
-568,-3028,1012,-3640,10199,56,10,0,0,0
-26072,-23372,32767,32767,-7327,-16646,10,0,0,0
20088,9020,32767,5188,-14298,-8685,10,0,0,0
-8772,1236,-2792,-3622,129,1867,10,-2,0,0
-2024,-3084,17628,-16143,8328,-124,10,0,0,0
-2560,-10456,7184,-19222,7140,-2598,10,-2,0,0
1948,-1472,30008,-9988,-1638,-5648,10,-2,0,0
-1248,-2384,12532,-12338,-2070,-6076,10,0,0,0
-612,3044,18432,-12056,-4791,-3901,10,-2,0,0
-1372,752,17272,-9410,-9178,-41,10,0,0,0
-796,360,15804,-4488,-11347,2501,10,0,0,0
-1716,-1016,10792,1582,-8819,2965,10,0,0,0
-1964,-912,6792,2905,-5923,3455,10,0,0,0
-1528,-764,4268,1258,-3401,3788,10,0,0,0
-884,-812,3080,-445,907,3858,10,0,0,0
-560,-936,2696,-1639,5954,3539,10,0,0,0
-520,-868,3304,-2103,9763,3046,10,0,0,0
-1224,-856,3344,-2070,11505,2877,10,-2,0,0
-2392,-1168,4256,-2663,12756,3591,10,-2,0,0
-27908,-32768,32767,30251,14259,-4549,10,-2,0,0
2576,6240,17860,18390,-12628,-2906,10,-1,0,0
-11452,-18524,32767,2496,12046,2918,10,0,0,0
9388,-14076,32767,-17783,-4026,-77,10,-1,0,0
-5852,-14380,4356,-12772,-575,-379,10,-1,0,0
1916,-1588,23220,-13583,5033,-4154,10,-1,0,0
-3672,-1968,13792,-11872,-818,-2490,10,-1,0,0
-580,-144,21848,-12101,-2037,-817,10,0,0,0
-2076,-1424,16516,-11408,-3656,963,10,0,0,0
-640,-1264,16580,-6373,-4955,1569,10,0,0,0
-1112,-388,13084,-407,-7722,2663,10,0,0,0
-1136,1264,10716,3737,-9710,4537,10,-1,0,0
-1740,716,6968,5626,-12384,6575,10,-1,0,0
-1484,-668,2820,5705,-10990,6021,10,-2,0,0
-1172,-1384,60,4822,-8404,3587,10,-2,0,0
-1008,-1096,-1284,3641,-5022,758,10,0,0,0
-1220,-628,-1228,1367,-1759,-705,10,-2,0,0
-1424,-1132,-492,-3352,3741,-674,10,-2,0,0
-1208,-2272,1452,-9072,12338,31,10,-2,0,0
-1064,-3352,7096,-16160,24977,2137,10,-2,0,0
22204,-9360,32767,20569,32767,-9884,10,-2,0,0
